0.0200000 -5.26316 
0.0750000 5.26316 
0.125000 -5.26316 
0.175000 -1.13687e-13 
0.235000 5.26316 
0.280000 10.5263 
0.350000 15.7895 
0.390000 31.5789 
0.455000 36.8421 
0.570000 31.5789 
0.640000 26.3158 
0.690000 5.26316 
0.725000 -10.5263 
0.800000 21.0526 
0.860000 5.26316 
0.930000 -1.13687e-13 
0.980000 10.5263 
1.02000 36.8421 
1.04500 47.3684 
1.10000 73.6842 
1.13000 84.2105 
1.19500 52.6316 
1.24000 36.8421 
1.25500 26.3158 
1.32500 57.8947 
1.36000 84.2105 
1.40500 131.579 
1.44000 163.158 
1.48000 157.895 
1.52000 105.263 
1.54000 68.4211 
1.55500 15.7895 
1.57500 -21.0526 
1.60500 -73.6842 
1.62000 -121.053 
1.65500 -168.421 
1.67500 -210.526 
1.73500 -189.474 
1.75000 -163.158 
1.80000 -131.579 
1.86500 -115.789 
1.91000 -94.7368 
1.94000 -73.6842 
1.98500 -57.8947 
2.02000 -42.1053 
2.07500 -26.3158 
2.14500 -15.7895 
2.20500 -15.7895 
2.26500 -21.0526 
2.32000 -21.0526 
2.39500 -26.3158 
2.47000 -21.0526 
2.56000 -10.5263 
2.70500 -5.26316 
2.81500 -5.26316 
2.91500 -5.26316 
2.97000 -5.26316 
