0.001 2.22649e-10
0.002 4.45296e-10
0.003 6.67936e-10
0.004 8.90567e-10
0.005 1.11319e-09
0.006 1.33579e-09
0.007 1.55837e-09
0.008 1.78094e-09
0.009 2.00348e-09
0.01 2.22599e-09
0.02 4.44895e-09
0.03 6.66584e-09
0.04 8.87367e-09
0.05 1.10695e-08
0.06 1.32503e-08
0.07 1.54133e-08
0.08 1.75557e-08
0.09 1.96748e-08
0.1 2.17679e-08
0.2 4.07645e-08
0.3 5.51297e-08
0.4 6.429e-08
0.5 6.87315e-08
0.6 6.94933e-08
0.7 6.77158e-08
0.8 6.43819e-08
0.9 6.02295e-08
1 5.5762e-08
2 2.36944e-08
3 1.19007e-08
4 7.00037e-09
5 4.57335e-09
6 3.20998e-09
7 2.37209e-09
8 1.82179e-09
9 1.44153e-09
10 1.16804e-09
20 2.8576e-10
30 1.21954e-10
40 6.53539e-11
50 3.9737e-11
60 2.62203e-11
70 1.83348e-11
80 1.33925e-11
90 1.01221e-11
