0.0		89.81
1.031358	89.819995
1.129371	89.762669
1.295993	89.665214
1.452814	89.573492
1.619436	89.476038
1.775616	87.980968
1.981284	87.509745
2.166868	85.997478
2.391337	83.760605
2.518113	82.282733
2.663852	79.390048
2.848475	75.772759
3.042259	70.746388
3.226081	65.374914
3.468551	59.618207
3.653335	56.351754
3.808714	53.102499
3.922326	44.262784
4.093785	33.283651
4.310407	13.855767

