0.001 2.19992e-10
0.002 4.39955e-10
0.003 6.59877e-10
0.004 8.79748e-10
0.005 1.09956e-09
0.006 1.31931e-09
0.007 1.53898e-09
0.008 1.75858e-09
0.009 1.97809e-09
0.01 2.19751e-09
0.02 4.38597e-09
0.03 6.56143e-09
0.04 8.72107e-09
0.05 1.08626e-08
0.06 1.29841e-08
0.07 1.50839e-08
0.08 1.71607e-08
0.09 1.92131e-08
0.1 2.12401e-08
0.2 3.99567e-08
0.3 5.56538e-08
0.4 6.84177e-08
0.5 7.85714e-08
0.6 8.65112e-08
0.7 9.2626e-08
0.8 9.72621e-08
0.9 1.00713e-07
1 1.0322e-07
2 1.04762e-07
3 9.59473e-08
4 8.75537e-08
5 8.05913e-08
6 7.48822e-08
7 7.01489e-08
8 6.61654e-08
9 6.27634e-08
10 5.98198e-08
20 4.30556e-08
30 3.5312e-08
40 3.06383e-08
50 2.74306e-08
60 2.50552e-08
70 2.32053e-08
80 2.17121e-08
90 2.04741e-08
